bookmark_count,favorite_count,favourites_count,follower_count,following_count,friends,is_blue_verified,is_hateful,listed_count,number_of_tweets,quote_count,reply_count,retweet_count,source,tweet_id,user_id,views
0,2,19427,101,85,85,false,1,2,20170,0,0,0,"",1278064466706522113,60053479,0
0,0,1401,176,367,366,false,1,0,2561,0,0,0,"",1267236964891340801,311045045,0
0,2,154478,30132,20425,20402,false,1,318,243323,0,0,1,Twitter Web App,1255603394045112321,1021382089059590144,0
0,2,300,206,603,603,false,1,1,909,0,0,0,"",1279477332701581313,573295528,0
0,0,116376,554,489,491,false,1,6,75920,0,1,0,"",1272675315018600450,2357134873,0
0,5,23332,133,4181,4198,false,1,1,1135,0,1,0,Twitter for iPhone,1278108685320032261,1037749545843744768,0
0,0,3960,39,97,97,false,1,3,4793,0,1,0,"",1282334568440356865,97116935,0
0,2,70339,1037,3201,3230,false,1,42,54312,0,0,0,Twitter for iPhone,1271954091896438787,2437779081,0
0,8,1536,112,644,648,false,1,1,8343,0,3,2,"",1275210312770301955,240264803,0
0,1,4216,33,122,123,false,2,1,4425,0,0,0,"",1277285832806797312,100296965,0
0,3,277,6236,126,127,true,1,197,14419,1,0,2,Twitter Web App,1251232141150650368,64462470,0
0,1,77058,1694,564,569,false,1,21,80888,0,0,0,"",1255587895303450626,283676930,0
0,0,35223,172,333,332,false,1,4,17865,0,0,0,Twitter for Android,1284985280479604742,76719179,0
0,0,143,2,23,23,false,1,0,653,0,0,0,"",1270679470911995904,721293203882815488,0
0,0,2202,1307,1697,1697,false,1,43,14336,0,0,0,Twitter for iPhone,1255203466672246791,42998260,0
0,0,16806,7408,1668,1668,false,1,30,67298,0,0,1,Twitter for Android,1243270346809184256,2931999886,0
0,4,30128,245,1145,1149,false,1,6,23212,0,1,0,"",1270025504595247104,2702086990,0
0,2,49410,944,853,851,false,1,33,40224,0,0,0,Twitter for iPhone,1255706139053879297,19936368,0
5,204,15343,86,442,442,false,1,0,2539,0,9,12,Twitter for iPhone,1263739057475137536,1082160609016320000,0
0,51,3736,247,1262,1260,false,1,1,530,0,2,1,"",1275188611462443014,528625787,0
0,1,10799,1962,565,566,false,1,0,2783,0,0,0,Twitter Web App,1278478435061547009,2905377598,0
0,3,125265,959,3362,3367,false,1,4,32293,0,0,0,"",1285940757329780737,4221031768,0
3,244,7066,25061,1388,1388,false,1,216,40605,2,8,77,Twitter Web App,1250576028998787073,21098812,0
0,6,2565,394,88,87,false,1,1,1627,0,1,0,"",1267244159649435648,1098032168058736640,0
0,4,73545,408,316,317,false,1,6,32325,0,0,1,Twitter for iPhone,1279203084493864962,498487909,0
0,1,99596,1818,1467,1467,true,1,5,22590,0,1,0,"",1282111436588711937,1199819892746264582,0
2,380,38533,420250,3415,3423,true,1,1330,18924,4,22,61,Twitter for iPhone,1267110032111472643,1225160978737831938,0
0,37,21650,169,247,247,false,1,4,11587,0,2,9,"",1282655272763371520,63085590,0
0,5,26938,2529,1916,1920,false,1,6,58763,0,2,0,"",1265698345068224512,316667410,0
0,50,64895,3880,2026,2020,false,1,38,22466,0,0,1,"",1266733420044050433,952947564080398336,0
0,27,1236,145,272,272,false,1,3,1418,0,0,0,"",1279627246618259456,79765078,0
0,0,22780,275,1181,1182,false,1,8,19057,0,1,0,Twitter for iPhone,1252952287443480576,1116053197,0
0,1,85150,82685,1231,1240,true,1,244,75559,0,0,0,Twitter Web App,1243353036841529344,274772424,0
0,4,6571,11693,3256,3255,false,1,8,14278,0,0,1,Twitter for Android,1259705730753536001,2986794713,0
0,6,1683,1937,127,127,false,1,5,1468,0,0,0,Twitter for iPhone,1267968323779731456,798853525199417344,0
0,58,33550,2972,1120,1118,false,1,1,24620,7,6,28,Twitter for iPhone,1283181311922966529,3986597952,0
0,0,107,84,287,287,false,1,3,157,0,0,0,Twitter for iPhone,1253505415419052034,1119864190456348672,0
0,3,538557,8636,4922,4924,true,1,16,91429,0,0,0,Twitter for Android,1282097905386627073,3392460809,0
0,9,11946,361,513,514,false,1,4,17265,0,0,7,Twitter for iPhone,1267230599955091458,3315626664,0
0,0,4973,561,813,813,false,1,20,19473,0,0,0,Twitter for iPhone,1268693591553122304,77126078,0
0,6,60,274,215,215,false,1,0,1361,0,0,0,Twitter Web App,1264951006003159041,1260346784892817409,0
0,1,722,97,195,195,false,1,0,684,0,0,0,"",1278577091290763266,722463011454246913,0
0,1,38,0,18,18,false,1,0,7,0,0,0,"",1266919363204059137,1252771546151649286,0
0,9,742537,614,661,659,true,1,1,20632,0,0,0,"",1275607315132055552,214229571,0
7,204,52643,12686,7643,7636,false,1,221,72420,11,6,39,"",1276902675993542656,128790234,0
0,0,222798,1478,1893,1898,true,1,3,23294,0,0,0,"",1283658395451564032,81027097,0
0,2,166815,1669,3629,3629,false,1,3,154408,0,0,0,"",1276769412641587201,3038652946,0
0,0,22407,638,2072,2067,false,1,1,14431,0,0,0,"",1275517733283803145,2330779034,0
0,4,16283,26171,3172,3171,false,1,365,29257,0,0,7,Twitter Web App,1261043705311629313,2296617739,0
0,0,2234,417,574,574,false,1,0,5703,0,0,0,"",1275024630013714432,738016674687922176,0
0,1,4340,153,244,243,false,1,0,2056,0,0,0,"",1255563135962042368,963772532141756416,0
0,1,154696,4096,5237,5244,false,1,6,203322,0,0,0,"",1255905851392622595,276406254,0
0,0,92606,5634,5835,5857,true,1,0,477717,0,0,0,"",1271537149037252608,1293538381,0
0,2,12532,68,167,166,false,1,1,6306,0,0,0,"",1281855815247249408,752007676616331265,0
0,1,4560,60,374,374,false,1,0,975,0,0,1,"",1270495411514507264,1251681430897340420,0
0,0,247,24,96,96,false,1,0,1745,0,0,0,"",1278879966743183360,1235012555229270016,0
0,3,2214,1698,556,555,false,2,82,197180,0,0,0,"",1256948960545181696,270637777,0
0,1,17070,529,299,299,false,1,3,12088,0,1,0,"",1267243573575065601,390308417,0
9,820,7696,14246231,3786,3784,true,1,21259,374927,3,9,82,Twitter Media Studio,1271624580269039616,9695312,0
59,4474,5987,2340567,1395,1397,true,1,3349,14467,382,351,1964,Twitter for iPhone,1268737175513780229,47293791,0
0,10,4732,102,984,984,false,1,8,2853,0,0,0,"",1284262047455338501,330996467,0
0,4,17421,15161,931,930,true,1,338,5986,0,2,0,"",1263133430407032834,1151726070,0
0,2,71377,1113,1048,1047,false,1,9,29496,0,0,0,"",1267225290683678720,3436611383,0
0,2,10052,87,253,253,false,1,2,16302,0,0,0,"",1258567587115360256,1020378123643191296,0
0,0,2539,329,131,158,false,1,1,3771,0,0,0,Instagram,1259538318401961985,1026923921621151745,0
0,1,62990,1618,1168,1167,false,1,1,19847,0,0,0,Twitter for Android,1253439736389283840,1112954579551956992,0
0,2,164416,12535,1210,1210,false,1,187,83390,0,1,0,"",1275620423518961664,204126681,0
0,0,28977,300,479,479,false,1,18,18027,0,0,0,"",1267239134151745538,1409027707,0
0,0,0,0,2,2,false,1,0,2,0,0,0,"",1268454505957355521,1268453102400622593,0
0,11,16673,125307,965,966,false,1,0,54865,1,0,7,Twitter Web App,1258529486875717632,58503762,0
0,3,3470,1519,1610,1609,false,1,28,17690,0,0,2,Twitter Web App,1267606382532087811,3092363211,0
0,1,7984,304,992,992,false,2,1,5455,0,1,0,"",1261461568086323208,1107519144,0
0,0,17,5637,4,4,false,1,4,227269,0,0,0,erased4126563_E65sErOSVV,1254670385003585536,845198627702235136,0
0,0,69776,7585,7908,7940,false,1,10,17213,0,0,0,Twitter for iPad,1249093868919730176,26077011,0
0,0,55217,522,440,441,false,1,1,32897,0,0,0,"",1270927606804697088,1167852632045539328,0
0,104,74356,3089,1833,1833,false,1,3,26949,2,0,35,Twitter for iPhone,1267968998035070977,2596865791,0
0,2,168280,5152,3757,3755,false,1,5,94249,0,1,0,Twitter for iPhone,1247309493375041537,3273532682,0
1,3,284011,8491,8546,8536,false,1,17,65273,0,2,0,"",1280972793509818368,1144333281099468801,0
0,0,11191,1334,1159,1159,false,1,22,6492,0,0,0,Twitter for iPhone,1281006118509125632,1488701142,0
0,1,9132,161,151,151,false,1,1,11833,0,0,0,"",1255977022221946880,97960529,0
0,19,39562,2763,101,98,false,1,15,33637,0,0,2,"",1274953828232826893,993368824618635265,0
2,126,146256,101845,37159,37137,true,1,368,119364,4,16,31,Twitter Web App,1279265753728864257,39002335,0
0,0,27029,17769,288,288,false,1,311,145065,0,0,0,"",1248449918416584704,376388082,0
0,5,23696,197,474,476,false,1,0,1906,0,1,1,"",1267660740778917890,891764315740569605,0
0,18,875,54,167,167,false,1,1,1153,6,4,16,Twitter for Android,1251170216467456000,124001763,0
0,1,817,272,1168,1168,false,1,13,2389,0,0,0,Twitter Web App,1245579563196772369,1670811679,0
0,1,21658,1405,3206,3202,false,1,37,20637,0,0,1,Twitter Web App,1262387434312122369,924187220,0
0,0,23499,957,983,987,false,1,4,21405,0,0,0,"",1274855593002573827,3052542837,0
4,1228,46734,452709,5432,5429,true,1,1429,12259,12,19,97,Twitter for iPhone,1278838515627773952,924836857988313088,0
0,0,40720,736,1936,1939,false,1,9,34657,0,0,0,Twitter for iPhone,1286437374927556608,251897961,0
0,0,13534,569,1238,1240,false,1,1,2884,0,1,1,Twitter for iPhone,1250626860087640070,1067805281172754432,0
0,0,514,675,1360,1360,false,1,7,21639,0,0,0,"",1268941748547526658,1118669488277213184,0
0,0,19187,13700,14106,14091,false,1,10,18657,0,1,0,"",1286350311016345600,273524659,0
2,174,11395,5082,439,439,false,1,17,6003,3,2,43,Twitter Web App,1266881957209784323,1024843087665872896,0
0,2,877,896,77,78,false,1,8,1655,0,0,3,Twitter Web App,1282820234148057088,1042040559085477890,0
0,0,29802,446296,942,941,false,1,4832,112600,0,1,0,"",1281671425112150016,16583846,0
111,12169,41041,3493,2936,2937,false,1,33,13153,210,1222,1486,"",1277981924099678210,214653407,0
1,0,44343,1389,2711,2712,false,1,3,21929,0,0,1,"",1283586375057629186,1200800605868109824,0
2,110,10413,21003,3900,3898,false,1,688,18399,1,3,45,"",1281370463352967170,15474846,0
0,4,25826,1611,1573,1569,false,1,4,38795,0,0,1,Twitter for iPhone,1267238628205498370,1661326700,0
0,5,22112,1275,2103,2103,false,1,4,24182,0,2,1,Twitter for iPhone,1271593046711382016,333601092,0
0,0,31,2,41,41,false,1,0,109,0,1,0,"",1267258190011551751,1216740360740855813,0
1,7,187263,14273,9104,9141,false,1,408,572885,0,0,5,Twitter Web App,1257702183799345152,52230962,0
0,1,348645,4110,4638,4646,false,1,58,354786,0,0,0,"",1286089858142867457,342893331,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1246218433596928000,1133255809,0
0,3,249,537,696,695,false,1,1,1197,0,0,0,"",1267239216754257920,1053456904704282625,0
0,11,28548,2193,1638,1639,false,1,29,13526,1,1,1,Twitter for iPhone,1263917829688119296,77928098,0
0,3,1828,2660,1698,1699,false,1,0,36859,2,0,6,Twitter Web App,1281012906079875074,900602521,0
0,15,20938,261,406,410,false,1,5,9595,0,0,0,"",1284794084805074944,53445780,0
0,33,27296,66129,6889,6885,false,1,942,27648,2,11,21,Twitter Web App,1263146100011270148,27978179,0
0,3,136160,3869,1812,1812,false,1,53,190907,0,0,0,"",1274037597397024769,54424983,0
0,0,54,0,49,49,false,1,0,435,0,0,0,"",1281164334396211200,1076682379178192897,0
0,1,19634,442,1449,1448,false,1,11,43025,0,0,0,"",1279943860362399745,239986772,0
0,16,23305,51424,1649,1647,false,1,180,16985,0,0,0,"",1266114369034817543,47787418,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1244402723853946890,1133255809,0
0,4,27908,1588,2855,2860,true,1,40,65385,0,0,1,"",1278593209791283200,398608388,0
0,2,1220,5,199,199,false,1,0,182,0,0,0,"",1268550612381286402,1049696060447297537,0
0,120,18575,195780,2365,2367,true,1,0,26492,0,2,17,"",1267647206250561536,850083436408717312,0
0,36,23866,2736,1726,1721,false,1,41,64585,0,36,18,Twitter for iPad,1265794483767181313,781797194,0
1,108,45168,43807,3202,3201,false,1,548,66044,2,8,17,Sprout Social,1267236278183084032,23116018,0
3,36,13696,6740,523,523,false,1,168,19614,1,2,32,Twitter Web App,1252076171627581440,79029491,0
0,0,109,107,661,660,false,1,1,1170,0,0,0,"",1286109100561108993,240570889,0
0,0,3215,9025,5561,5559,false,1,413,132719,0,0,0,Twitter for iPad,1278115737668734976,23024287,0
0,0,24572,3787,1778,1782,false,1,19,10493,0,0,0,"",1266460772332273664,2925784471,0
0,0,34718,166,1052,1053,false,1,7,9191,0,0,0,"",1273695651340181505,1394246185,0
0,0,728941,6684,6511,6531,false,1,23,281302,0,0,0,"",1250797506176450561,2194204362,0
0,0,6924,234,380,380,false,1,0,4558,0,0,0,"",1272749831329648641,916942891,0
1,9,125719,85448,8201,8185,false,1,302,35296,0,0,6,"",1264627082652536832,820759753945186304,0
0,0,69776,7585,7908,7940,false,1,10,17213,0,0,0,Twitter for iPad,1249038272422019073,26077011,0
0,0,8437,275,451,451,false,1,10,7919,0,0,0,Twitter for iPhone,1250898515166818304,463695800,0
0,1,113288,432,218,218,false,1,1,11381,0,0,0,"",1276346129383292928,1128357991131095041,0
1,32,2267,2802,6042,6048,false,1,97,7539,1,1,8,Twitter for iPhone,1282460943809515520,311218846,0
0,1,592705,10830,10870,10875,false,1,16,94289,0,0,0,"",1263937697246253056,730018121722036224,0
0,2,23875,11893,264,265,false,1,135,43347,0,0,0,Twitter Web App,1283177997139410947,147375992,0
0,0,153,5736,1023,1023,false,1,142,7331,0,0,0,Twitter Web App,1262374025579368449,25124074,0
0,8,14164,1469,1437,1438,false,1,18,11862,2,1,8,Twitter Web App,1286076922708074496,11313522,0
0,1,103932,373,857,862,false,1,0,7555,0,0,0,"",1267238530356518917,2526369538,0
0,0,311,592,2434,2433,false,1,0,84576,0,0,0,"",1283929057420283904,3231140483,0
0,0,25589,1348,448,448,false,1,43,41925,0,0,0,Twitter for iPhone,1277387044638076935,27758026,0
0,0,1974,2,27,27,false,1,1,223,0,0,0,"",1275945569152892928,722043530898771970,0
0,0,70,571,862,862,false,1,34,7346,0,0,0,Twitter for iPhone,1251611184543027201,500044424,0
0,1,32048,5,56,56,false,1,0,351,0,0,0,"",1285891515521413120,1285665771289485313,0
0,1,23833,6,573,573,false,1,0,101395,1,0,4,"",1270600376115433476,1205107440481689602,0
0,1,47313,214,256,259,false,1,8,16077,0,0,0,"",1285761976732246017,19288903,0
0,5,43024,1397,935,936,false,1,10,12259,0,0,0,"",1272602966629871617,945187996692832256,0
0,0,7799,93,345,344,false,1,2,6909,0,0,0,"",1285249406254698496,156803991,0
0,0,33755,1243,413,413,false,1,4,14407,0,0,0,"",1268686565477281793,1038772021080072192,0
0,2,7404,355,1929,1929,false,1,1,8358,0,0,0,"",1282832572620431360,121639108,0
0,0,6295,40,105,105,false,1,0,486,0,0,0,"",1257057640045305856,1043271167212220417,0
0,1,54017,564,1017,1015,false,1,17,123475,0,0,0,"",1270349980411273216,4579496248,0
0,4,44639,6437,7240,7242,false,1,214,174402,0,0,3,Twitter Web App,1271955119014199298,392450467,0
0,21,39594,29145,884,884,false,1,289,20057,0,0,4,Twitter for iPhone,1255944247942889473,836369742,0
0,2,35,95,206,206,false,1,0,129,0,0,0,"",1270998684998733824,323139927,0
1,254,98473,375158,187016,187555,true,1,0,289986,4,6,89,Buffer App,1274446969860210689,50434933,0
0,0,228,2,31,31,false,1,0,216,0,0,0,"",1267566762016616448,1248796561129291776,0
0,0,4430,1171,904,904,false,1,85,196872,0,0,0,"",1271592959788691456,40546642,0
0,16,204,19,48,48,false,1,0,160,0,1,1,"",1270151359636164608,1081939369261436928,0
0,0,14656,2786,809,811,false,1,38,21756,0,1,0,"",1247733389593128960,1938787387,0
0,9,196362,564,474,474,false,1,6,8596,0,0,1,"",1270221087629094912,2985806219,0
0,1,344,1069,1572,1573,false,1,41,13985,0,0,0,Twitter Web App,1243214195820122113,237488641,0
0,0,4,12993,3,3,false,1,0,1119003,0,0,0,Resistbot Open Letters,1283899324833738752,938533034659168256,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1242967027872157696,1133255809,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1247667983595573248,1133255809,0
0,2,1072,396,796,796,false,1,6,1738,0,0,0,Twitter Web App,1269055410092335104,347685350,0
0,1,13083,6457,1045,1045,false,1,74,3119,0,0,0,Twitter for Android,1284274366293970944,3328863506,0
0,4,2956,3142,834,834,false,1,35,2414,1,0,3,Twitter for iPhone,1252319714056929281,3065571846,0
0,1,2481,284,247,247,false,1,3,6354,0,0,1,Twitter for iPhone,1261330379631243266,756577312007593985,0
26,1089,29626,345885,6787,6784,true,1,0,44526,75,88,685,Twitter for iPhone,1280852298671980546,25837289,0
0,3,250,27,41,41,false,1,0,2108,0,0,1,"",1268981030418956288,849790886,0
0,0,106001,150,5476,5467,false,1,3,17885,0,0,0,"",1267467912916471809,904876129152061440,0
0,1,171207,15195,13982,13972,true,1,27,261110,0,0,1,Twitter for iPad,1279194863188111360,707658962259152896,0
0,0,3504,487,394,394,false,1,0,15411,0,0,0,Twitter for Android,1246047944173686794,256180047,0
1,33,3752,742,1046,1047,false,1,22,9297,5,3,26,Twitter for iPhone,1275212672951255042,106145319,0
0,0,7891,570,156,156,false,1,5,11583,0,0,0,"",1269931706066374656,838780172698533888,0
0,0,32579,1467,2833,2826,false,1,3,12538,0,0,0,"",1277489979107745792,1179780907890335744,0
0,2,7228,323,679,680,false,1,1,2378,0,1,0,"",1273418695780388864,62587436,0
0,17,197668,20568,2028,2042,false,1,126,104314,2,2,8,Twitter Web App,1278468921532825605,751797757938114560,0
0,4,842,1500,1496,1497,false,1,5,1768,0,1,1,Twitter Web App,1244252741217722368,3015190395,0
0,0,1116,243,374,374,false,1,20,1400,0,0,0,"",1272224856348614656,9001452,0
6,174,245024,94111,49219,49229,true,1,167,277956,8,17,111,Twitter for iPhone,1281998882709200897,820808196956655616,0
0,2,12850,1613,2449,2462,true,1,22,45973,0,1,1,Twitter for iPhone,1257029100994203648,32913542,0
0,1,37118,333,605,604,false,1,4,14871,0,0,0,"",1279738036084002817,849340120511787008,0
0,0,24965,467,1318,1320,false,1,6,15664,0,0,0,"",1269809525835665408,2342277310,0
0,0,102974,4261,4646,4651,false,1,1,88888,0,0,0,"",1281260169989586946,1166129388422873089,0
5,166,10118,46332,1198,1199,true,1,0,15077,13,10,124,Twitter for iPhone,1251758900346589184,882215484497768448,0
0,0,3927,18,81,81,false,1,0,1995,0,0,0,"",1279220938500902923,1040827969307127808,0
1,33,41814,34564,6891,6888,true,1,123,35658,0,2,9,Twitter for iPhone,1278840372337270793,20555002,0
0,0,17,5637,4,4,false,1,4,227269,0,0,0,erased4126563_E65sErOSVV,1252134931813347328,845198627702235136,0
0,3,22814,352,963,962,false,1,2,15593,1,1,2,"",1272747643119288320,1224177726816432130,0
0,0,6468,61,221,221,false,1,0,2917,0,0,0,"",1280830085671596032,1099881335160795137,0
0,0,111023,1274,184,185,false,1,38,73267,0,0,0,Twitter Web Client,1253642468752490497,3244686989,0
0,0,47967,1552,1446,1449,false,1,0,108524,0,0,0,Twitter Web App,1253070312842952708,234929591,0
0,2,328624,3227,2800,2809,false,1,13,144899,0,0,0,"",1279931907967352834,1075018796832706560,0
2,42,57,59,33,33,false,1,1,337,0,2,3,"",1272077606356041728,24459359,0
0,416,443762,124006,6632,6705,true,1,293,317211,25,18,188,"",1285565310498746368,936858992,0
0,3,5172,587,2009,2009,false,1,11,4142,0,1,1,Twitter Web App,1272677072775925764,17068918,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1283903000961064960,1133255809,0
0,2,1030,21,37,37,false,1,0,441,0,0,0,"",1281341938025857025,1278772751499739139,0
0,6,5148,3980,197,197,false,1,134,12633,0,0,0,Twitter Web App,1276663665501110274,239559068,0
0,1,16761,1229,1319,1315,false,1,2,3879,0,0,1,"",1278508452218916864,1267963826357624832,0
7,920,96577,1208,1541,1541,false,1,8,5966,3,8,490,"",1270961162188881922,1161195000,0
0,0,17,5637,4,4,false,1,4,227269,0,0,0,erased4126563_E65sErOSVV,1250682879685820417,845198627702235136,0
0,0,3351,336,474,474,false,1,29,1675,0,0,0,"",1274742345079107584,2995151882,0
0,4,11383,2673,1214,1217,false,1,37,29148,0,0,0,"",1281315394251259906,12184812,0
0,1,74065,1498,1177,1177,false,1,10,120572,0,0,0,"",1276206854025220099,999823991698329600,0
0,1,41380,70754,59745,59709,true,1,171,1220954,0,0,0,"",1275272092368482305,790019230389248000,0
0,1,4992,4597,3573,3566,false,1,0,153150,0,0,5,Twitter Web App,1269781042342158336,27371671,0
0,1,86784,4754,820,520,true,1,66,141033,0,0,0,"",1268342224934371330,50925084,0
0,0,107354,4053,4802,4798,false,1,90,54078,0,0,0,"",1272696041628819456,103680741,0
7,347,2410,78948,754,754,false,1,322,6660,12,10,220,Twitter for iPhone,1268523002955735040,753996179298541568,0
0,0,29332,71,752,752,false,1,2,3787,0,0,0,"",1259176008285958144,298897714,0
0,0,10248,887,2052,2052,false,1,33,17965,0,0,0,Twitter for Android,1277385734031314946,7668792,0
0,4,27159,3518,3655,3650,false,1,1,11231,0,0,2,Twitter for iPhone,1269781146423963649,1074837107003269120,0
0,0,4869,1910,1436,1435,false,1,21,7637,0,0,0,Twitter for iPhone,1259632745099091973,845127651064868864,0
0,7,320807,71591,35208,35187,false,1,105,353579,0,2,2,"",1277059505755492352,815708250217840640,0
0,50,39208,22240,1110,1112,false,1,170,44476,2,2,11,Twitter for iPhone,1282091414424137728,980895915895607298,0
0,308,67762,353,965,962,false,2,7,48506,0,3,57,Twitter Web App,1266190464484626432,1192514626786856964,0
